id_equipo	ip_equipo	nem_equipo	grupo	tipo	consultar	activo
9349	10.192.66.47	"AMX-SAL-MRL-E6000"	SV_CMTS	cisco	NO	
9350	10.192.66.44	"AMX-SAL-PAL-E6000"	SV_CMTS	cisco	NO	
9351	10.192.66.45	"AMX-SAL-SMI-E6000"	SV_CMTS	cisco	NO	
9352	10.192.66.43	"AMX-SAL-SON-E6000"	SV_CMTS	cisco	NO	
9353	10.192.66.40	"AMX-SAL-TECL-E6000"	SV_CMTS	cisco	NO	
9354	10.192.66.206	"AMX-SAL-TECL2-E6000"	SV_CMTS	cisco	NO	
9355	10.192.66.13	"AMX-SAL-UUH"	SV_CMTS	cisco	NO	
9356	10.192.66.49	"AMX-SAL-VEN-E6000"	SV_CMTS	cisco	NO	
9357	10.192.66.81	"AMX-SAL-ZZ-E6000"	SV_CMTS	cisco	NO	
9358	10.192.66.24	CEN-CSC00AR9001-RR1	SV_CORE		SI	
9359	10.192.66.25	CEN-CSC00AR9001-RR2	SV_CORE		SI	
9360	10.130.0.182	CEN-CSCASR9010-AP1	SV_CORE		SI	
9361	172.24.11.1	CORE-C6009-RCT	SV_CORE		SI	
9362	10.192.65.24	ETI-CSCASR9006-D1	SV_CORE		SI	
9363	10.192.65.25	ETI-CSCASR9006-D2	SV_CORE		SI	
9364	10.192.66.82	ETI-CSCNCS5501-VIDEO1	SV_CORE	cisco_xr	SI	
9365	10.192.66.83	ETI-CSCNCS5501-VIDEO2	SV_CORE	cisco_xr	SI	
9366	10.192.66.84	ETI-CSCNCS5501-VIDEO3	SV_CORE		SI	
9367	10.192.66.22	ROM-CSC00AR9001-RR1	SV_CORE		SI	
9368	10.192.66.23	ROM-CSC00AR9001-RR2	SV_CORE		SI	
9369	10.192.64.124	ROM-CSCASR9010-AP2	SV_CORE		SI	
9370	10.141.56.11	ROM-CSCDC5548-A6	SV_CORE	cisco_nxos	SI	
9371	10.179.0.36	SAPOSVETN1D1YNC1	SV_CORE	huawei	SI	
9372	10.192.64.230	SSSASVCEN2D1IGC1	SV_CORE	cisco_ios	SI	
9373	10.192.64.229	SSSASVCEN2D1IGC2	SV_CORE	cisco_ios	SI	
9374	10.192.64.121	SSSASVCEN2D3FWI1	SV_CORE		SI	
9375	10.179.0.33	SSSASVCEN3D1YNC1	SV_CORE	huawei	SI	
9376	10.192.65.38	SSSASVRON3D1F3D1	SV_CORE		SI	
9377	10.192.64.122	SSSASVRON3D1FWI1	SV_CORE		SI	
9378	10.141.56.4	ROM-CSCDC5548-A1	SV_CORE_RCT	cisco_nxos	SI	
9379	10.141.56.5	ROM-CSCDC5548-A2	SV_CORE_RCT	cisco_nxos	SI	
9380	10.141.56.6	ROM-CSCDC5548-A3	SV_CORE_RCT		SI	
9381	10.141.56.7	ROM-CSCDC5548-A4	SV_CORE_RCT	cisco_nxos	SI	
9382	10.141.56.10	ROM-CSCDC5548-A5	SV_CORE_RCT	cisco_nxos	SI	
9383	10.141.56.14	ROM-CSCDC5548-A7	SV_CORE_RCT	cisco_nxos	SI	
9384	10.141.56.15	ROM-CSCDC5548-A8	SV_CORE_RCT	cisco_nxos	SI	
9385	10.192.66.60	ROM-CSCDC7010A-FP1	SV_CORE_RCT	cisco_nxos	SI	
9386	10.192.66.61	ROM-CSCDC7010B-FP1	SV_CORE_RCT	cisco_nxos	SI	
9387	10.130.15.15	ATL-CSC003400-HFC2	SV_HFC	cisco_ios	SI	
9388	10.130.15.16	ATL-CSC003400G-HFC3	SV_HFC	cisco_ios	SI	
9389	10.144.37.5	CAM-CSC003400-HFC2	SV_HFC	cisco_ios	SI	
9390	10.130.10.4	CAM-CSC003750-HFC1	SV_HFC	cisco_ios	SI	
9391	10.144.37.6	CMP-CSC003400G-HFC3	SV_HFC	cisco_ios	SI	
9392	10.192.80.220	EPA-CSC03400G-HFC3	SV_HFC	cisco_ios	SI	
9393	10.141.56.123	ETI-CSCMHE5596-A1	SV_HFC	cisco_nxos	SI	
9394	10.141.56.124	ETI-CSCMHE5596-A2	SV_HFC	cisco_nxos	SI	
9395	10.189.72.120	ETI-CSCMHE5596-A3	SV_HFC	cisco_nxos	SI	
9396	10.189.72.121	ETI-CSCMHE5596-A4	SV_HFC	cisco_nxos	SI	
9397	10.130.15.26	HTEJSVYIN1D1F8M1	SV_HFC	cisco_ios	SI	
9398	10.146.33.112	METRO-GBM	SV_HFC		SI	
9399	10.130.12.5	MOB-CSC003400-HFC2	SV_HFC	cisco_ios	SI	
9400	10.130.12.6	MOB-CSC003400G-HFC3	SV_HFC	cisco_ios	SI	
9401	10.130.12.4	MOB-CSC003750-HFC1	SV_HFC	cisco_ios	SI	
9402	10.146.90.10	MP230601047S_BK	SV_HFC	cisco_ios	SI	
9403	10.136.64.5	SON-CSC003400-HFC2	SV_HFC	cisco_ios	SI	
9404	10.136.64.6	SON-CSC003400G-HFC3	SV_HFC	cisco_ios	SI	
9405	10.130.29.5	STE-CSC003400-HFC2	SV_HFC	cisco_ios	SI	
9406	10.130.29.6	STE-CSC003400G-HFC3	SV_HFC	cisco_ios	SI	
9407	10.130.29.7	STE-CSC003750-HFC1	SV_HFC	cisco_ios	SI	
9408	10.146.42.239	SW_CTRO_MONITOREO_CAMPESTRE	SV_HFC	cisco_ios	SI	
9409	10.146.41.7	SW_CTRO_MONITOREO_MERLIOT	SV_HFC	cisco_ios	SI	
9410	10.130.16.7	VEN-CSC003400G-HFC3	SV_HFC	cisco_ios	SI	
9411	10.130.16.166	VEN-CSC003750-HFC1	SV_HFC	cisco_ios	SI	
9412	10.192.64.211	ALT-R7206-IP1	SV_IP		SI	
9413	10.95.101.248	centro5	SV_IP		SI	
9414	201.247.153.201	elpalmar2	SV_IP		SI	
9415	10.192.64.10	EPA-CSC007609-TDM1	SV_IP	cisco_ios	SI	
9416	10.192.65.203	launion-ag1	SV_IP		SI	
9417	10.80.62.254	lourdes	SV_IP		SI	
9418	201.247.153.195	miramonte5	SV_IP		SI	
9419	10.161.160.240	miramonte6	SV_IP		SI	
9420	10.192.64.93	RO-R7206-IP2	SV_IP		SI	
9421	201.247.153.192	SB-R7206-IP1	SV_IP		SI	
9422	10.154.150.170	AA-S3400-GE1	SV_METRO	cisco_ios	SI	
9423	10.154.150.165	AA-S4503-ME1	SV_METRO	cisco_ios	SI	
9424	10.136.65.134	AAHUSV55N1D1YOM1	SV_METRO	huawei	SI	
9425	10.136.65.130	AAHUSVASN1D1YOM1	SV_METRO	huawei	SI	
9426	10.136.65.156	AAHUSVZVN1T1F8M1	SV_METRO	cisco_ios	SI	
9427	10.136.65.161	AAHUSVZVN1T1IF8A1	SV_METRO	cisco_ios	SI	
9428	10.136.65.133	AAHUSVZWN1D1F8M1	SV_METRO	cisco_ios	SI	
9429	10.154.252.231	AAHUSVZYN1D11BA1	SV_METRO	huawei	SI	
9430	10.154.252.241	AAHUSVZYN1D1F8M3	SV_METRO		SI	
9431	10.136.65.167	AAHUSVZZN1D11BA1	SV_METRO	huawei	SI	
9432	10.136.65.170	AAHUSVZZN1D11BM1	SV_METRO	huawei	SI	
9433	10.136.65.163	AAHUSVZZN1D1ENA1	SV_METRO	huawei	SI	
9434	10.136.65.164	AAHUSVZZN1D1ENA2	SV_METRO	huawei	SI	
9435	10.136.65.165	AAHUSVZZN1D1ENA3	SV_METRO	huawei	SI	
9436	10.136.65.131	AAHUSVZZN1D1F8M6	SV_METRO	cisco_ios	SI	
9437	10.136.65.159	AAHUSVZZN1T1F8M1	SV_METRO	cisco_ios	SI	
9438	10.136.65.162	AAHUSVZZN1T1IF8A1	SV_METRO	cisco_ios	SI	
9439	10.154.156.167	AAPASVADN1D1YOM1	SV_METRO	huawei	SI	
9440	10.154.156.189	AAPASVWHN1D1ENM1	SV_METRO	huawei	SI	
9441	10.154.156.188	AAPASVWHN1T1F8M1	SV_METRO	cisco_ios	SI	
9442	10.154.156.168	AAPASVZSN1T1ENM1	SV_METRO	huawei	SI	
9443	10.154.156.190	AAPASVZTN1D1ENM1	SV_METRO	huawei	SI	
9444	10.154.156.186	AAPASVZTN1T1F8M1	SV_METRO	cisco_ios	SI	
9445	10.154.147.170	AATISV00N1D1YOM1	SV_METRO	huawei	SI	
9446	10.136.64.223	AATISVACN1T1F8M1	SV_METRO	cisco_ios	SI	
9447	10.154.147.167	AATISVADN1D1YOM1	SV_METRO	huawei	SI	
9448	10.154.147.176	AATISVZRN1D11GA1	SV_METRO	cisco_xr	SI	
9449	10.154.147.168	AATISVZRN1D1F8M3	SV_METRO	cisco_ios	SI	
9450	10.154.147.173	AATISVZRN1T1ENM1	SV_METRO	huawei	SI	
9451	10.154.147.174	AATISVZRN1T1ENM2	SV_METRO	huawei	SI	
9452	10.154.244.19	AC-ASR920-ME3	SV_METRO	cisco_ios	SI	
9453	10.154.153.166	ACATSVZPN1D1F8A1	SV_METRO	cisco_ios	SI	
9454	10.154.153.163	ACATSVZPN1T1F8M1	SV_METRO	cisco_ios	SI	
9455	10.154.144.178	AERESVAAN1D1ENM1	SV_METRO	huawei	SI	
9456	10.154.144.176	AERESVZON1D1F8M1	SV_METRO	cisco_ios	SI	
9457	10.154.213.170	AERO-CEPA-CSC003400G-ME1	SV_METRO	cisco_ios	SI	
9458	10.130.18.143	AGJ-CSC003600-ME4	SV_METRO	cisco_ios	SI	
9459	10.154.244.27	AGUASVAAN1R1ENM1	SV_METRO	huawei	SI	
9460	10.136.64.241	AGUASVZNN1D1ENM1	SV_METRO	huawei	SI	
9461	10.136.64.230	AGUASVZNN1T1F8M1	SV_METRO	cisco_ios	SI	
9462	10.154.252.250	AJUJSVAAN1D1F8M3	SV_METRO	cisco_ios	SI	
9463	10.154.252.244	AJUJSVAAN1T1F8M1	SV_METRO	cisco_ios	SI	
9464	10.136.64.205	AJUJSVADN1R1ENM1	SV_METRO	huawei	SI	
9465	10.154.252.252	AJUJSVAGN1R1ENM1	SV_METRO	huawei	SI	
9466	10.154.252.242	AJUJSVZIN1R1ENM1	SV_METRO	huawei	SI	
9467	10.154.252.251	AJUJSVZKN1D1ENA1	SV_METRO	huawei	SI	
9468	10.154.252.245	AJUJSVZKN1T1F8M1	SV_METRO	cisco_ios	SI	
9469	10.136.64.239	AJUJSVZLN1D1ENM1	SV_METRO	huawei	SI	
9470	10.136.65.141	ALASSVABN1R1YOM1	SV_METRO	huawei	SI	
9471	10.130.4.167	ALT-CSC003400-A3	SV_METRO	cisco_ios	SI	
9472	10.130.4.198	ALT-CSC003400-HFC4	SV_METRO	cisco_ios	SI	
9473	10.130.4.199	ALT-CSC003400G-HFC5	SV_METRO	cisco_ios	SI	
9474	10.130.4.196	ALT-CSC003560-TCS	SV_METRO		SI	
9475	10.130.4.4	ALT-CSC003750-A1	SV_METRO	cisco_ios	SI	
9476	10.130.4.166	AM-S3400-ME3	SV_METRO	cisco_ios	SI	
9477	10.154.252.253	ASFMSVZ1N1D1ENM1	SV_METRO	huawei	SI	
9478	10.154.252.238	ASFMSVZCN1T1F8M1	SV_METRO	cisco_ios	SI	
9479	10.154.252.248	ASFMSVZEN1T1ENM1	SV_METRO	huawei	SI	
9480	10.154.252.236	ASFMSVZEN1T1F8M1	SV_METRO	cisco_ios	SI	
9481	10.154.252.239	ASFMSVZGN1T1F8M1	SV_METRO	cisco_ios	SI	
9482	10.154.252.249	ASFMSVZHN1D11BA1	SV_METRO	huawei	SI	
9483	10.154.252.243	ASFMSVZHN1D11BM1	SV_METRO	huawei	SI	
9484	10.154.252.235	ASFMSVZHN1D1F8M4	SV_METRO		SI	
9485	10.154.147.177	ASLOSVAAN1D1ENA1	SV_METRO	huawei	SI	
9486	10.154.156.169	ASPPSVZBN1D1ENM1	SV_METRO	huawei	SI	
9487	10.189.254.171	ASR920_JAMMERS_CHALATENANGO	SV_METRO		SI	
9488	10.189.254.195	ASR920_JAMMERS_METAPAN	SV_METRO		SI	
9489	10.154.174.188	ASR920_SONDA_JAMMER_CBARRIOS	SV_METRO	cisco_ios	SI	
9490	10.189.76.11	ASR920_SONDA_JAMMER_GOTERA	SV_METRO	cisco_ios	SI	
9491	10.189.76.38	ASR920_SONDA_JAMMER_HIRLEMAN	SV_METRO	cisco_ios	SI	
9492	10.154.107.164	ASR920_SONDA_JAMMER_MARIONA	SV_METRO	cisco_ios	SI	
9493	10.130.2.174	ASR920_SONDA_JAMMER_ROMA	SV_METRO	cisco_ios	SI	
9494	10.130.18.171	ASR920_SONDA_JAMMER_SLUCIA	SV_METRO	cisco_ios	SI	
9495	10.130.5.184	ASR920_SONDA_JAMMER_SULTANA	SV_METRO	cisco_ios	SI	
9496	10.154.219.171	ASR920_SONDA_JAMMER_ZACATECOLUCA	SV_METRO	cisco_ios	SI	
9497	10.130.15.168	AT-S3400-ME2	SV_METRO	cisco_ios	SI	
9498	10.136.65.168	ATACSVZAN1D1ENA1	SV_METRO	huawei	SI	
9499	10.136.65.158	ATACSVZAN1T1F8M1	SV_METRO	cisco_ios	SI	
9500	10.130.15.28	ATL-CSC003400G-ME4	SV_METRO	cisco_ios	SI	
9501	10.136.65.166	ATURSVZ8N1D1F8M1	SV_METRO	cisco_ios	SI	
9502	10.136.65.157	ATURSVZ8N1T1F8M1	SV_METRO	cisco_ios	SI	
9503	10.154.147.172	ATURSVZ9N1T1F8M1	SV_METRO	cisco_ios	SI	
9504	10.154.120.183	BCANSVCCN1T1ENM3	SV_METRO	huawei	SI	
9505	10.136.66.223	BCC-CSC003750-ME1	SV_METRO	cisco_ios	SI	
9506	10.154.117.185	BCOJSVWGN1D1F8M2	SV_METRO	cisco_ios	SI	
9507	10.154.117.173	BCOJSVZZN1C1A07A2411A1	SV_METRO	huawei	SI	
9508	10.154.117.166	BCOJSVZZN1D11BA1	SV_METRO	huawei	SI	
9509	10.154.117.188	BCOJSVZZN1D1ENM1	SV_METRO	huawei	SI	
9510	10.154.117.189	BCOJSVZZN1D1ENM2	SV_METRO	huawei	SI	
9511	10.154.117.163	BCOJSVZZN1D1F8M1	SV_METRO	cisco_ios	SI	
9512	10.154.81.19	BCUIS-CSC003400-ME1	SV_METRO	cisco_ios	SI	
9513	10.154.117.169	BCUSSVZVN1D1ENA1	SV_METRO	huawei	SI	
9514	10.154.117.170	BCUSSVZVN1D1ENA2	SV_METRO	huawei	SI	
9515	10.154.120.179	BCUSSVZXN1D1ENM2	SV_METRO	huawei	SI	
9516	10.189.76.83	BCUSSVZXN1T1ENM1	SV_METRO	huawei	SI	
9517	10.154.117.168	BCUSSVZYN1D1ENM1	SV_METRO	huawei	SI	
9518	10.154.117.186	BCUSSVZYN1T1F8M1	SV_METRO	cisco_ios	SI	
9519	10.136.66.228	BJUCR-CSC003400-ME1	SV_METRO	cisco_ios	SI	
9520	10.136.64.201	BLAJA-HWE905-ATN1	SV_METRO	huawei	SI	
9521	10.154.117.190	BMSJSVAAN1R1ENM1	SV_METRO	huawei	SI	
9522	10.154.117.184	BMSJSVZTN1D1F8M1	SV_METRO	cisco_ios	SI	
9523	10.189.57.122	BOCOSVAAN1D1IF8A1	SV_METRO	cisco_xr	SI	
9524	10.189.57.119	BOCOSVOCN1T1F8M1	SV_METRO	cisco_ios	SI	
9525	10.189.57.120	BSBPSVZRN1D1ENM1	SV_METRO	huawei	SI	
9526	10.189.57.121	BSBPSVZRN1D1ENM2	SV_METRO	huawei	SI	
9527	10.154.117.171	BSCMSVZEN1D11BA1	SV_METRO	huawei	SI	
9528	10.154.117.164	BSCMSVZEN1T1F8M1	SV_METRO	cisco_ios	SI	
9529	10.154.126.167	BSENS-CSC003400-ME1	SV_METRO	cisco_ios	SI	
9530	10.154.114.242	BSJGSVZQN1T1ENM1	SV_METRO	huawei	SI	
9531	10.154.114.180	BSJGSVZQN1T1ENM2	SV_METRO	huawei	SI	
9532	10.154.114.251	BSPPSV98N1D1YOM1	SV_METRO	huawei	SI	
9533	10.154.114.163	BSPPSVZKN1D1ENM1	SV_METRO	huawei	SI	
9534	10.154.114.252	BSPPSVZMN1D1YOM1	SV_METRO	huawei	SI	
9535	10.154.114.253	BSPPSVZMN1T1F8M2	SV_METRO	cisco_ios	SI	
9536	10.189.57.118	BSPPSVZON1T1ENM1	SV_METRO	huawei	SI	
9537	10.154.120.177	BSRCSVAAN1R1ENM1	SV_METRO	huawei	SI	
9538	10.154.120.181	BSRCSVZGN1D1ENA1	SV_METRO	huawei	SI	
9539	10.154.120.172	BSRCSVZGN1T1F8M1	SV_METRO	cisco_ios	SI	
9540	10.154.120.175	BSRCSVZGN1T1F8M1	SV_METRO	cisco_ios	SI	
9541	10.189.21.233	BSUCSV99N1D1YOM1	SV_METRO	huawei	SI	
9542	10.189.21.239	BSUCSVAAN1R1ENM1	SV_METRO	huawei	SI	
9543	10.189.21.244	BSUCSVACN1D1F8M1	SV_METRO	cisco_ios	SI	
9544	10.189.21.247	BSUCSVADN1R1ENM1	SV_METRO	huawei	SI	
9545	10.189.21.240	BSUCSVAEN1R1ENM1	SV_METRO	huawei	SI	
9546	10.189.21.241	BSUCSVZDN1D1ENM1	SV_METRO	huawei	SI	
9547	10.189.21.242	BSUCSVZDN1D1ENM2	SV_METRO	huawei	SI	
9548	10.189.21.243	BSUCSVZDN1D1ENM3	SV_METRO	huawei	SI	
9549	10.154.83.233	BTCEI-CSC003400-ME1	SV_METRO	cisco_ios	SI	
9550	10.154.117.187	BTENSVZAN1T1YOM1	SV_METRO	huawei	SI	
9551	10.130.21.194	BTSZARAGOZA-S3400-ME1	SV_METRO	cisco_ios	SI	
9552	10.136.68.149	CANA-CSC003400G-ME1	SV_METRO	cisco_ios	SI	
9553	10.136.66.237	CANAL_25_TVM_GRILLA	SV_METRO	huawei	SI	
9554	10.150.5.62	CB-CSC003400G-ME1	SV_METRO	cisco_ios	SI	
9555	10.154.114.188	CCABSVABN1D1F8M2	SV_METRO	cisco_ios	SI	
9556	10.154.123.180	CCABSVZZN1T1ENM1	SV_METRO	huawei	SI	
9557	10.154.114.169	CCIQSVZYN1D1ENA1	SV_METRO	huawei	SI	
9558	10.154.114.184	CCIQSVZYN1T1YOM1	SV_METRO	huawei	SI	
9559	10.136.66.186	CCQ-S3750-ME2	SV_METRO	cisco_ios	SI	
9560	10.130.0.165	CE-S3400-ME2	SV_METRO	cisco_ios	SI	
9561	10.130.0.168	CE-S3750-ME1	SV_METRO	cisco_ios	SI	
9562	10.130.15.179	CEG-CSC003400G-ME1	SV_METRO	cisco_ios	SI	
9563	10.130.0.181	CEN-CSC003400-ME7	SV_METRO	cisco_ios	SI	
9564	10.130.0.187	CEN-CSC003400-ME8	SV_METRO	cisco_ios	SI	
9565	10.130.0.180	CEN-CSC003750-A1	SV_METRO	cisco_ios	SI	
9566	10.144.68.20	CEN-CSC003750-A2	SV_METRO	cisco_ios	SI	
9567	10.192.66.179	CEN-NOC-GTW-01	SV_METRO		SI	
9568	10.154.126.172	CGUASVZWN1D1F8M1	SV_METRO	cisco_ios	SI	
9569	10.154.198.163	CHI-S3400-ME1	SV_METRO	cisco_ios	SI	
9570	10.154.120.173	CILOSVAIN1T1F8M1	SV_METRO	cisco_ios	SI	
9571	10.154.123.176	CILOSVALN1R1ENM1	SV_METRO	huawei	SI	
9572	10.154.123.182	CILOSVAMN1R1ENM1	SV_METRO	huawei	SI	
9573	10.154.126.178	CILOSVAMN1T1F8M1	SV_METRO	cisco_ios	SI	
9574	10.154.123.184	CILOSVZVN1D1A01A4011A2	SV_METRO	huawei	SI	
9575	10.154.123.183	CILOSVZVN1D1B02A1211A1	SV_METRO	huawei	SI	
9576	10.154.123.170	CILOSVZVN1D1F8M4	SV_METRO	cisco_ios	SI	
9577	10.154.123.179	CILOSVZVN1T1ENM1	SV_METRO	huawei	SI	
9578	10.154.123.174	CILOSVZVN1T1F8M1	SV_METRO	cisco_ios	SI	
9579	10.154.123.175	CILOSVZVN1T1F8M2	SV_METRO	cisco_ios	SI	
9580	10.154.114.168	CJUTSVZTN1D1ENA1	SV_METRO	huawei	SI	
9581	10.154.114.250	CJUTSVZTN1D1F8M2	SV_METRO	cisco_ios	SI	
9582	10.130.9.169	CM-S3400-ME2	SV_METRO	cisco_ios	SI	
9583	10.130.9.170	CM-S3400-ME4	SV_METRO	cisco_ios	SI	
9584	10.130.9.165	CM-S6506-CO1	SV_METRO	cisco_ios	SI	
9585	10.192.64.178	CP-R7206-IP1	SV_METRO		SI	
9586	10.154.123.178	CSENSVAEN1R1ENM1	SV_METRO	huawei	SI	
9587	10.154.126.189	CSENSVAFN1T1ENM1	SV_METRO	huawei	SI	
9588	10.154.126.188	CSENSVAGN1T1ENM1	SV_METRO	huawei	SI	
9589	10.154.126.175	CSENSVSEN1T1F8M5	SV_METRO	cisco_ios	SI	
9590	10.154.126.182	CSENSVZQN1D1ENM1	SV_METRO	huawei	SI	
9591	10.154.126.183	CSENSVZQN1D1ENM2	SV_METRO	huawei	SI	
9592	10.154.126.184	CSENSVZQN1D1ENM3	SV_METRO	huawei	SI	
9593	10.154.126.190	CSENSVZQN1D1F8M1	SV_METRO	cisco_ios	SI	
9594	10.154.126.179	CSENSVZQN1T1F8M1	SV_METRO	cisco_ios	SI	
9595	10.150.5.30	CSM-CSC003400-ME2	SV_METRO	cisco_ios	SI	
9596	10.123.14.112	CSPSHNSDN1D1ENM1	SV_METRO	huawei	SI	
9597	10.154.123.177	CTEJSVABN1R1ENM1	SV_METRO	huawei	SI	
9598	10.154.114.177	CTEJSVWEN1D11GA1	SV_METRO	cisco_xr	SI	
9599	10.154.114.164	CTEJSVWEN1D1IGM3	SV_METRO	cisco_ios	SI	
9600	10.154.114.181	CTEJSVWEN1T1F8M1	SV_METRO	cisco_ios	SI	
9601	10.154.123.181	CTEJSVZPN1D1ENA1	SV_METRO	huawei	SI	
9602	10.154.123.171	CTEJSVZPN1D1F8M2	SV_METRO	cisco_ios	SI	
9603	10.189.254.146	CTRO_MONITOREO	SV_METRO	cisco_ios	SI	
9604	10.136.67.148	CTS-CSC003400G-ME1	SV_METRO	cisco_ios	SI	
9605	10.154.126.185	CVICSVAAN1R1ENM1	SV_METRO	huawei	SI	
9606	10.154.126.186	CVICSVABN1R1ENM1	SV_METRO	huawei	SI	
9607	10.154.126.187	CVICSVZON1T1ENM1	SV_METRO	huawei	SI	
9608	10.130.10.177	DICOM-CSC003560-ME1	SV_METRO	cisco_ios	SI	
9609	10.136.63.161	ELFARO-CSC003400-ME2	SV_METRO	cisco_ios	SI	
9610	10.136.63.217	EPA-ASR920-ME8	SV_METRO	cisco_ios	SI	
9611	10.192.80.219	EPA-CSC003400-HFC2	SV_METRO	cisco_ios	SI	
9612	10.136.63.206	EPA-CSC003400-ME7	SV_METRO	cisco_ios	SI	
9613	10.189.106.34	ETI-CSCIPTV5548-A1	SV_METRO	cisco_nxos	SI	
9614	10.154.83.212	EX-S3560-ME1	SV_METRO	cisco_ios	SI	
9615	10.136.63.180	FARO-CSC003400G-ME1	SV_METRO	cisco_ios	SI	
9616	10.154.165.162	FG-ASR920-ME4	SV_METRO	cisco_ios	SI	
9617	10.189.21.230	FL-CSC003400-ME2	SV_METRO	cisco_ios	SI	
9618	10.154.213.165	FM-CSC003400-ME1	SV_METRO	cisco_ios	SI	
9619	10.31.27.26	GNCYGTRIN3T1B02A37ENM3	SV_METRO	huawei	SI	
9620	10.130.15.12	HACASVACN1D1ENM1	SV_METRO	huawei	SI	
9621	10.189.76.134	HACASVADN1T1F8M1	SV_METRO	cisco_ios	SI	
9622	10.130.15.3	HANTSVAAN1R1ENM1	SV_METRO	huawei	SI	
9623	10.154.114.254	HARCSVZYN1T1F8M1	SV_METRO	cisco_ios	SI	
9624	10.189.76.154	HCASSVYRN1D1ENM1	SV_METRO	huawei	SI	
9625	10.154.114.167	HCASSVYRN1T1YOM1	SV_METRO	huawei	SI	
9626	10.189.106.4	HCHASVALN1D1ENM1	SV_METRO	huawei	SI	
9627	10.130.15.178	HCHASVDON1D1F9A1	SV_METRO	cisco_xr	SI	
9628	10.130.15.10	HCHASVZTN1D1ENM1	SV_METRO	huawei	SI	
9629	10.130.18.138	HCHASVZTN1T1F8M3	SV_METRO	cisco_ios	SI	
9630	10.189.106.13	HCHASVZUN1D1ENM1	SV_METRO	huawei	SI	
9631	10.189.76.131	HCHASVZWN1T1F8M1	SV_METRO	cisco_ios	SI	
9632	10.130.15.20	HCHASVZXN1D11BA1	SV_METRO	huawei	SI	
9633	10.130.15.22	HCHASVZXN1D11BA2	SV_METRO	huawei	SI	
9634	10.130.18.158	HCHASVZXN1D1F8M6	SV_METRO	cisco_ios	SI	
9635	10.130.15.177	HCHASVZXN1D1F9A1	SV_METRO		SI	
9636	10.189.76.142	HCHASVZXN1T1F8M1	SV_METRO	cisco_ios	SI	
9637	10.189.76.143	HCHASVZXN1T1F8M2	SV_METRO	cisco_ios	SI	
9638	10.189.106.2	HCHASVZYN1T1ENM1	SV_METRO	huawei	SI	
9639	10.189.76.147	HCHASVZZN1R1ENM1	SV_METRO	huawei	SI	
9640	10.130.18.130	HCHOSV45N1T1ENM1	SV_METRO	huawei	SI	
9641	10.189.106.11	HCHOSVYZN1D1ENM1	SV_METRO	huawei	SI	
9642	10.189.106.5	HCITSVZNN1T1ENM1	SV_METRO	huawei	SI	
9643	10.189.76.137	HCITSVZNN1T1F8M1	SV_METRO	cisco_ios	SI	
9644	10.189.76.156	HCOMSVZMN1D1ENM1	SV_METRO	huawei	SI	
9645	10.189.106.6	HCQUSVZLN1T1ENM2	SV_METRO	huawei	SI	
9646	10.189.76.140	HCQUSVZLN1T1F8M1	SV_METRO	cisco_ios	SI	
9647	10.189.106.7	HDNMSVZJN1T1ENM1	SV_METRO	huawei	SI	
9648	10.130.18.136	HFERSVYYN1D1ENM1	SV_METRO	huawei	SI	
9649	10.130.18.137	HHACASVZZN1T1F8M1	SV_METRO	cisco_ios	SI	
9650	10.136.66.132	HI-ASR920-M1	SV_METRO	cisco_ios	SI	
9651	10.189.76.153	HISISVYSN1D1ENM1	SV_METRO	huawei	SI	
9652	10.130.15.11	HLAGSVAAN1R1ENM1	SV_METRO	huawei	SI	
9653	10.189.76.148	HLAGSVZGN1D1ENM2	SV_METRO	huawei	SI	
9654	10.130.15.165	HLAGSVZGN1T1ENM1	SV_METRO	huawei	SI	
9655	10.189.11.241	HNCOSVABN1T1F8M1	SV_METRO	cisco_ios	SI	
9656	10.130.15.25	HNCOSVAEN1D1YOM1	SV_METRO	huawei	SI	
9657	10.130.18.152	HNCOSVAIN1R1ENM1	SV_METRO	huawei	SI	
9658	10.130.15.176	HNCOSVNCN1D1F9A1	SV_METRO	cisco_xr	SI	
9659	10.189.76.228	HNCOSVZ6N1T1F8M1	SV_METRO	cisco_ios	SI	
9660	10.130.15.172	HNCOSVZBN1D1ENM1	SV_METRO	huawei	SI	
9661	10.130.15.174	HNCOSVZBN1D1ENM2	SV_METRO	huawei	SI	
9662	10.130.15.182	HNCOSVZBN1D1F8M5	SV_METRO	cisco_ios	SI	
9663	10.189.76.239	HNCOSVZBN1T1ENM1	SV_METRO	huawei	SI	
9664	10.154.114.249	HNOMSVZON1D1ENA1	SV_METRO	huawei	SI	
9665	10.154.114.183	HNUESVZ3N1D1ENM1	SV_METRO	huawei	SI	
9666	10.154.114.247	HNUESVZ3N1T1IF8A1	SV_METRO	cisco_ios	SI	
9667	10.130.15.13	HOJOSVAAN1R1ENM1	SV_METRO	huawei	SI	
9668	10.130.15.163	HPALSVADN1T1ENM1	SV_METRO	huawei	SI	
9669	10.189.76.141	HPALSVPAN1T1F8M1	SV_METRO	cisco_ios	SI	
9670	10.189.76.135	HPALSVWDN1T1F8M1	SV_METRO	cisco_ios	SI	
9671	10.189.76.145	HPARSVABN1R1ENM1	SV_METRO	huawei	SI	
